kind,name,width,height,format,ppu,pivotX,pivotY,rectX,rectY,rectW,rectH,sourceTexture,category
sprite,Pilze_3,,,,16.0,0.5,0.5,16.0,48.0,12.0,14.0,,other
sprite,Tools_12,,,,16.0,0.5,0.5,50.0,42.0,17.0,17.0,,tool
sprite,GrassBlock2_NorGrid_2,,,,16.0,0.5,0.5,64.0,0.0,32.0,48.0,GrassBlock2_NorGrid,block
sprite,ProcessingUiNew_5,,,,16.0,0.5,0.5,165.0,238.0,34.0,12.0,ProcessingUiNew,ui
sprite,PlayerFullHitAnimation_12,,,,16.0,0.5,0.5,10.0,72.0,12.0,18.0,PlayerFullHitAnimation,other
sprite,Frog Idle BR_5,,,,16.0,0.5,0.5,80.0,0.0,16.0,16.0,Frog Idle BR,mob
sprite,GrassBlock5_1,,,,16.0,0.5,0.5,32.0,0.0,32.0,48.0,,block
sprite,BlueBellFower_2,,,,16.0,0.5,0.5,44.0,0.0,22.0,22.0,BlueBellFower,other
sprite,EffectDisplay_30,,,,16.0,0.5,0.5,0.0,44.0,22.0,22.0,EffectDisplay,effect
sprite,Farming TR_2,,,,16.0,0.5,0.5,64.0,0.0,32.0,32.0,,other
sprite,DirtBlockRocksAndSeaGrass2_NorGrid_2,,,,16.0,0.5,0.5,64.0,0.0,32.0,48.0,DirtBlockRocksAndSeaGrass2_NorGrid,block
sprite,StonePath_24,,,,16.0,0.5,0.5,152.0,153.0,32.0,48.0,,path
sprite,SandBlock_NorGrid_3,,,,16.0,0.5,0.5,96.0,0.0,32.0,48.0,SandBlock_NorGrid,block
sprite,Sword BL_2,,,,16.0,0.5,0.5,64.0,0.0,32.0,32.0,,tool
sprite,Sword F_6,,,,16.0,0.5,0.5,192.0,0.0,32.0,32.0,,tool
sprite,Digging F_2,,,,16.0,0.5,0.5,64.0,0.0,32.0,32.0,,other
sprite,Sword B_4,,,,16.0,0.5,0.5,128.0,0.0,32.0,30.0,,tool
sprite,Fox_Running_31,,,,16.0,0.5,0.5,364.0,208.0,52.0,52.0,Fox_Running,mob
sprite,Player SR_1,,,,16.0,0.5,0.5,12.0,0.0,12.0,19.0,,other
sprite,Tools_13,,,,16.0,0.5,0.5,50.0,24.0,17.0,17.0,,tool
sprite,YellowFlower_0,,,,16.0,0.5,0.5,0.0,0.0,14.0,24.0,YellowFlower,plant
sprite,IceFlower_0,,,,16.0,0.5,0.5,0.0,0.0,14.0,22.0,IceFlower,plant
sprite,WoodFloorBlock9_2,,,,16.0,0.5,0.5,64.0,0.0,32.0,48.0,WoodFloorBlock9,block
sprite,Deer_Runing_64x64_30,,,,16.0,0.5,0.5,384.0,256.0,64.0,64.0,Deer_Runing_64x64,mob
sprite,Fox_Idle_45,,,,16.0,0.5,0.5,260.0,104.0,52.0,52.0,Fox_Idle,mob
sprite,Deer_Standing_64x64_53,,,,16.0,0.5,0.5,320.0,64.0,64.0,64.0,Deer_Standing_64x64,mob
sprite,BuildingExpansion_8,,,,16.0,0.5,0.5,50.0,352.0,34.0,30.0,BuildingExpansion,ui
sprite,GrassBlock_NorGrid_4,,,,16.0,0.5,0.5,128.0,0.0,32.0,48.0,GrassBlock_NorGrid,block
sprite,ISO-CORE Snow Biome_24,,,,16.0,0.5,0.5,230.0,104.0,22.0,18.0,ISO-CORE Snow Biome,biome
sprite,Digging BR_1,,,,16.0,0.5,0.5,32.0,0.0,32.0,32.0,,other
sprite,Fox_Default_Run_5,,,,16.0,0.5,0.5,240.0,0.0,48.0,48.0,Fox_Default_Run,mob
sprite,Deer_Runing_64x64_35,,,,16.0,0.5,0.5,192.0,192.0,64.0,64.0,Deer_Runing_64x64,mob
sprite,ReworkedStart_23,,,,16.0,0.5,0.5,139.0,183.0,24.0,62.0,ReworkedStart,other
sprite,Deer_Standing_64x64_30,,,,16.0,0.5,0.5,384.0,256.0,64.0,64.0,Deer_Standing_64x64,mob
sprite,PlayerFullWalkingAnimation_0,,,,16.0,0.5,0.5,11.0,378.0,12.0,18.0,PlayerFullWalkingAnimation,other
sprite,NatureExtension_25,,,,16.0,0.5,0.5,155.0,19.0,32.0,24.0,NatureExtension,other
sprite,TeleportPoint_6,,,,16.0,0.5,0.5,144.0,0.0,24.0,50.0,TeleportPoint,other
sprite,Starting set_19,,,,16.0,0.5,0.5,97.0,343.0,31.0,45.0,,other
sprite,GrassBlock8_2,,,,16.0,0.5,0.5,64.0,0.0,32.0,48.0,GrassBlock8,block
sprite,Farming TR_3,,,,16.0,0.5,0.5,96.0,0.0,32.0,32.0,,other
sprite,Player BL_2,,,,16.0,0.5,0.5,28.0,0.0,14.0,19.0,,other
sprite,MushRooms_71,,,,16.0,0.5,0.5,104.0,8.0,16.0,13.0,MushRooms,plant
sprite,SandBlock3_0,,,,16.0,0.5,0.5,0.0,0.0,32.0,48.0,,block
sprite,SnowBlock2_NorGrid_0,,,,16.0,0.5,0.5,0.0,0.0,32.0,48.0,SnowBlock2_NorGrid,block
sprite,StorageUI_4,,,,16.0,0.5,0.5,211.0,257.0,14.0,13.0,StorageUI,ui
sprite,ISO-CORE Snow Biome_55,,,,16.0,0.5,0.5,27.0,13.0,17.0,17.0,ISO-CORE Snow Biome,biome
sprite,FishIdle_0,,,,16.0,0.5,0.5,0.0,0.0,16.0,16.0,FishIdle,mob
sprite,Deer_Standing_64x64_15,,,,16.0,0.5,0.5,448.0,384.0,64.0,64.0,Deer_Standing_64x64,mob
sprite,Digging TL_0,,,,16.0,0.5,0.5,0.0,0.0,32.0,32.0,,other
sprite,PickAx_20,,,,16.0,0.5,0.5,83.0,109.0,22.0,22.0,,other
sprite,InfoUI_0,,,,16.0,0.5,0.5,73.0,63.0,121.0,210.0,InfoUI,ui
sprite,Fox_Idle_41,,,,16.0,0.5,0.5,52.0,104.0,52.0,52.0,Fox_Idle,mob
sprite,WoodFloorBlock_4,,,,16.0,0.5,0.5,128.0,0.0,32.0,48.0,WoodFloorBlock,block
sprite,Starting set_35,,,,16.0,0.5,0.5,154.0,197.0,32.0,48.0,,other
sprite,Sword R_19,,,,16.0,0.5,0.5,608.0,0.0,32.0,32.0,,tool
sprite,Sword TR_2,,,,16.0,0.5,0.5,64.0,0.0,32.0,32.0,,tool
sprite,FloatingSkullMob_13,,,,16.0,0.5,0.5,140.0,66.0,9.0,28.0,FloatingSkullMob,mob
sprite,TreeAnimation_9,,,,16.0,0.5,0.5,554.0,10.0,31.0,44.0,TreeAnimation,tree
sprite,DirtBlockRocksAndSeaGrass_NorGrid_4,,,,16.0,0.5,0.5,128.0,0.0,32.0,48.0,DirtBlockRocksAndSeaGrass_NorGrid,block
sprite,Player SL_3,,,,16.0,0.5,0.5,36.0,0.0,12.0,19.0,,other
sprite,WhiteBellFower_2,,,,16.0,0.5,0.5,44.0,0.0,22.0,22.0,WhiteBellFower,other
sprite,Deer_Standing_64x64_55,,,,16.0,0.5,0.5,448.0,64.0,64.0,64.0,Deer_Standing_64x64,mob
sprite,Sword F_11,,,,16.0,0.5,0.5,352.0,0.0,32.0,32.0,,tool
sprite,Image1_20,,,,16.0,0.5,0.5,320.0,984.0,16.0,16.0,Image1,other
sprite,SandTileBoarderExtension_13,,,,16.0,0.5,0.5,385.0,214.0,32.0,48.0,,other
sprite,CatTail_0,,,,16.0,0.5,0.5,0.0,0.0,20.0,54.0,CatTail,other
sprite,Starting set_27,,,,16.0,0.5,0.5,146.0,342.0,22.0,17.0,,other
sprite,SnowBlock3_0,,,,16.0,0.5,0.5,0.0,0.0,32.0,48.0,SnowBlock3,block
sprite,Image1_82,,,,16.0,0.5,0.5,320.0,968.0,16.0,16.0,Image1,other
sprite,Armadillo Idle_31,,,,16.0,0.5,0.5,448.0,256.0,64.0,64.0,Armadillo Idle,mob
sprite,FishSwimDown_4,,,,16.0,0.5,0.5,64.0,0.0,16.0,16.0,FishSwimDown,mob
sprite,ISO-CORE Snow Biome_25,,,,16.0,0.5,0.5,257.0,104.0,22.0,18.0,ISO-CORE Snow Biome,biome
sprite,Fox_Default_0,,,,16.0,0.5,0.5,0.0,0.0,48.0,48.0,Fox_Default,mob
sprite,ReworkedStart_6,,,,16.0,0.5,0.5,340.0,373.0,22.0,16.0,ReworkedStart,other
sprite,SandBlock6_NorGrid_3,,,,16.0,0.5,0.5,96.0,0.0,32.0,48.0,SandBlock6_NorGrid,block
sprite,WoodFloorBlock8_1,,,,16.0,0.5,0.5,32.0,0.0,32.0,48.0,WoodFloorBlock8,block
sprite,Image1_86,,,,16.0,0.5,0.5,384.0,968.0,16.0,16.0,Image1,other
sprite,NatureExtension_3,,,,16.0,0.5,0.5,58.0,318.0,20.0,18.0,NatureExtension,other
sprite,StonePath_5,,,,16.0,0.5,0.5,186.0,349.0,32.0,48.0,,path
sprite,FishSwimDownLeft_7,,,,16.0,0.5,0.5,112.0,0.0,16.0,16.0,FishSwimDownLeft,mob
sprite,Deer_Idle_64x64_31,,,,16.0,0.5,0.5,448.0,256.0,64.0,64.0,Deer_Idle_64x64,mob
sprite,Image1_51,,,,16.0,0.5,0.5,816.0,984.0,16.0,16.0,Image1,other
sprite,FloatingSkullMob_29,,,,16.0,0.5,0.5,76.0,2.0,9.0,28.0,FloatingSkullMob,mob
sprite,FishSwimUpLeft_0,,,,16.0,0.5,0.5,0.0,0.0,16.0,16.0,FishSwimUpLeft,mob
sprite,PlayerFullHitAnimation_13,,,,16.0,0.5,0.5,58.0,72.0,16.0,18.0,PlayerFullHitAnimation,other
sprite,cristalPillarAnimation_1,,,,16.0,0.5,0.5,30.0,3.0,30.0,80.0,cristalPillarAnimation,other
sprite,TreeSapplings_2,,,,15.0,0.5,0.5,40.0,0.0,20.0,20.0,TreeSapplings,tree
sprite,TallGrass_0,,,,16.0,0.5,0.5,100.0,45.0,32.0,26.0,TallGrass,other
sprite,ISO-CORE Soil_2,,,,16.0,0.5,0.5,118.0,93.0,32.0,48.0,,resource
sprite,Armadillo Walk_39,,,,16.0,0.5,0.5,448.0,192.0,64.0,64.0,Armadillo Walk,mob
sprite,ClayBlock_NorGrid_4,,,,16.0,0.5,0.5,128.0,0.0,32.0,48.0,ClayBlock_NorGrid,block
sprite,Digging TL_4,,,,16.0,0.5,0.5,128.0,0.0,32.0,32.0,,other
sprite,Armadillo Walk_31,,,,16.0,0.5,0.5,448.0,256.0,64.0,64.0,Armadillo Walk,mob
sprite,Starting set_28,,,,16.0,0.5,0.5,173.0,342.0,22.0,17.0,,other
sprite,MushRooms_57,,,,16.0,0.5,0.5,201.0,73.0,14.0,14.0,MushRooms,plant
sprite,Image1_1,,,,16.0,0.5,0.5,34.0,42.0,32.0,16.0,Image1,other
sprite,FishSwimLeft_2,,,,16.0,0.5,0.5,32.0,0.0,16.0,16.0,FishSwimLeft,mob
sprite,TreeAnimation_10,,,,16.0,0.5,0.5,614.0,10.0,31.0,44.0,TreeAnimation,tree
sprite,PlayerSwimmingDownRight_0,,,,16.0,0.5,0.5,0.0,0.0,22.0,40.0,,other
sprite,SandBlock5_4,,,,16.0,0.5,0.5,128.0,0.0,32.0,48.0,,block
sprite,Fox_Idle_8,,,,16.0,0.5,0.5,0.0,312.0,52.0,52.0,Fox_Idle,mob
sprite,EffectDisplay_18,,,,16.0,0.5,0.5,176.0,88.0,22.0,22.0,EffectDisplay,effect
sprite,Deer_Runing_64x64_7,,,,16.0,0.5,0.5,448.0,448.0,64.0,64.0,Deer_Runing_64x64,mob
sprite,Farming TR_0,,,,16.0,0.5,0.5,0.0,0.0,32.0,32.0,,other
sprite,Armadillo Walk_25,,,,16.0,0.5,0.5,64.0,256.0,64.0,64.0,Armadillo Walk,mob
sprite,PlayerHitLeftAnimation_0,,,,16.0,0.5,0.5,28.0,24.0,12.0,18.0,PlayerHitLeftAnimation,other
sprite,UIBackGrounds_3,,,,16.0,0.5,0.5,0.0,149.0,51.0,11.0,UIBackGrounds,ui
sprite,Frog Idle B_7,,,,16.0,0.5,0.5,112.0,0.0,16.0,16.0,Frog Idle B,mob
sprite,GrassBlock_3,,,,16.0,0.5,0.5,96.0,0.0,32.0,48.0,,block
sprite,MushRooms_23,,,,16.0,0.5,0.5,135.0,166.0,18.0,18.0,MushRooms,plant
sprite,Frog Idle L_1,,,,16.0,0.5,0.5,16.0,0.0,16.0,16.0,Frog Idle L,mob
sprite,cristalPillarAnimation_2,,,,16.0,0.5,0.5,60.0,3.0,30.0,80.0,cristalPillarAnimation,other
sprite,MushRooms_51,,,,16.0,0.5,0.5,10.0,74.0,12.0,11.0,MushRooms,plant
sprite,ISO-CORE Desert Biome_26,,,,16.0,0.5,0.5,231.0,132.0,23.0,37.0,ISO-CORE Desert Biome,biome
sprite,ISO-CORE Soil_1,,,,16.0,0.5,0.5,83.0,93.0,32.0,48.0,,resource
sprite,Sword F_3,,,,16.0,0.5,0.5,96.0,2.0,32.0,30.0,,tool
sprite,PineTree_1,,,,16.0,0.5,0.5,58.0,21.0,35.0,48.0,PineTree,tree
sprite,Frog Idle BL_6,,,,16.0,0.5,0.5,96.0,0.0,16.0,16.0,Frog Idle BL,mob
sprite,Armadillo Idle_63,,,,16.0,0.5,0.5,448.0,0.0,64.0,64.0,Armadillo Idle,mob
sprite,WoodFens_5,,,,16.0,0.5,0.5,156.0,235.0,32.0,24.0,,resource
sprite,Player BR_1,,,,16.0,0.5,0.5,14.0,0.0,14.0,19.0,,other
sprite,AnimatedWatter_10,,,,16.0,0.5,0.5,35.0,97.0,32.0,48.0,,other
sprite,Image1_96,,,,16.0,0.5,0.5,544.0,968.0,16.0,16.0,Image1,other
sprite,Fox_Idle_61,,,,16.0,0.5,0.5,260.0,0.0,52.0,52.0,Fox_Idle,mob
sprite,Sword F_21,,,,16.0,0.5,0.5,672.0,0.0,32.0,32.0,,tool
sprite,Armadillo Walk_14,,,,16.0,0.5,0.5,384.0,384.0,64.0,64.0,Armadillo Walk,mob
sprite,FishSwimUpRight_1,,,,16.0,0.5,0.5,16.0,0.0,16.0,16.0,FishSwimUpRight,mob
sprite,PlayterStats2_6,,,,16.0,0.5,0.5,1.0,5.0,19.0,18.0,PlayterStats2,other
sprite,Digging TR_1,,,,16.0,0.5,0.5,32.0,0.0,32.0,32.0,,other
sprite,WoodFloorBlock11_4,,,,16.0,0.5,0.5,128.0,0.0,32.0,48.0,WoodFloorBlock11,block
sprite,Frog Hopping T_6,,,,16.0,0.5,0.5,96.0,0.0,16.0,16.0,Frog Hopping T,mob
sprite,Image1_38,,,,16.0,0.5,0.5,608.0,984.0,16.0,16.0,Image1,other
sprite,SlimeAnimation_20,,,,16.0,0.5,0.5,270.0,44.0,30.0,18.0,SlimeAnimation,mob
sprite,Sword B_10,,,,16.0,0.5,0.5,320.0,0.0,32.0,32.0,,tool
sprite,SnowBlock3_NorGrid_2,,,,16.0,0.5,0.5,64.0,0.0,32.0,48.0,SnowBlock3_NorGrid,block
sprite,Armadillo Walk_28,,,,16.0,0.5,0.5,256.0,256.0,64.0,64.0,Armadillo Walk,mob
sprite,PlayerSwimmingUpLeft_3,,,,16.0,0.5,0.5,66.0,0.0,22.0,40.0,,other
sprite,Digging F_10,,,,16.0,0.5,0.5,320.0,0.0,32.0,32.0,,other
sprite,decorativeFoliage_23,,,,16.0,0.5,0.5,123.0,129.0,18.0,12.0,decorativeFoliage,other
sprite,Frog Idle R_1,,,,16.0,0.5,0.5,16.0,0.0,16.0,16.0,Frog Idle R,mob
sprite,Deer_Runing_64x64_54,,,,16.0,0.5,0.5,384.0,64.0,64.0,64.0,Deer_Runing_64x64,mob
sprite,BuildingExpansion_6,,,,16.0,0.5,0.5,48.0,386.0,34.0,30.0,BuildingExpansion,ui
sprite,GrassBlock3_2,,,,16.0,0.5,0.5,64.0,0.0,32.0,48.0,,block
sprite,SlimeAnimation_2,,,,16.0,0.5,0.5,60.0,147.0,30.0,18.0,SlimeAnimation,mob
sprite,Sword B_6,,,,16.0,0.5,0.5,192.0,0.0,32.0,32.0,,tool
sprite,Fox_Running_51,,,,16.0,0.5,0.5,156.0,52.0,52.0,52.0,Fox_Running,mob
sprite,Digging BL_0,,,,16.0,0.5,0.5,0.0,0.0,32.0,32.0,,other
sprite,Sappling Seeds stages_3,,,,16.0,0.5,0.5,60.0,0.0,20.0,20.0,Sappling Seeds stages,crop
sprite,GrassBlock5_NorGrid_1,,,,16.0,0.5,0.5,32.0,0.0,32.0,48.0,GrassBlock5_NorGrid,block
sprite,Sword BR_4,,,,16.0,0.5,0.5,206.0,2.0,32.0,30.0,,tool
sprite,Chopping TR_0,,,,16.0,0.5,0.5,0.0,0.0,32.0,32.0,,other
sprite,Farming F_2,,,,16.0,0.5,0.5,64.0,0.0,32.0,32.0,,other
sprite,decorativeFoliage_9,,,,16.0,0.5,0.5,49.0,157.0,18.0,12.0,decorativeFoliage,other
sprite,Chopping B_1,,,,16.0,0.5,0.5,32.0,0.0,32.0,32.0,,other
sprite,PlayerSwimmingUpRight_1,,,,16.0,0.5,0.5,22.0,0.0,22.0,40.0,,other
sprite,BuildingExpansion_2,,,,16.0,0.5,0.5,65.0,456.0,22.0,22.0,BuildingExpansion,ui
sprite,FirePit_2,,,,16.0,0.5,0.5,53.0,13.0,20.0,30.0,,other
sprite,PlayterStats2_5,,,,16.0,0.5,0.5,106.0,31.0,26.0,6.0,PlayterStats2,other
sprite,StonePath_27,,,,16.0,0.5,0.5,50.0,104.0,32.0,48.0,,path
sprite,Player F_5,,,,16.0,0.5,0.5,65.0,0.0,13.0,20.0,,other
sprite,GrassBlock8_NorGrid_1,,,,16.0,0.5,0.5,32.0,0.0,32.0,48.0,GrassBlock8_NorGrid,block
sprite,Image1_47,,,,16.0,0.5,0.5,752.0,984.0,16.0,16.0,Image1,other
sprite,Cristall_0,,,,16.0,0.5,0.5,4.0,17.0,10.0,18.0,Cristall,other
sprite,Frog Hopping L_3,,,,16.0,0.5,0.5,48.0,0.0,16.0,16.0,Frog Hopping L,mob
sprite,MushRooms_3,,,,16.0,0.5,0.5,108.0,232.0,8.0,12.0,MushRooms,plant
sprite,ButtonsUI_13,,,,16.0,0.5,0.5,57.0,44.0,9.0,15.0,ButtonsUI,ui
sprite,Fox_Running_47,,,,16.0,0.5,0.5,364.0,104.0,52.0,52.0,Fox_Running,mob
sprite,Deer_Standing_64x64_23,,,,16.0,0.5,0.5,448.0,320.0,64.0,64.0,Deer_Standing_64x64,mob
sprite,Fox_Idle_43,,,,16.0,0.5,0.5,156.0,104.0,52.0,52.0,Fox_Idle,mob
sprite,DirtBlock_0,,,,16.0,0.5,0.5,0.0,0.0,32.0,48.0,,block
sprite,uiFull3D_0,,,,16.0,0.5,0.5,30.0,35.0,32.0,48.0,uiFull3D,ui
sprite,ItemsSandCopperLeatherGlass_3,,,,16.0,0.5,0.5,59.0,79.0,17.0,17.0,,resource
sprite,MechanicsUI_7,,,,16.0,0.5,0.5,90.0,160.0,36.0,36.0,MechanicsUI,ui
sprite,ClayBlock_4,,,,16.0,0.5,0.5,128.0,0.0,32.0,48.0,ClayBlock,block
sprite,Deer_Standing_64x64_20,,,,16.0,0.5,0.5,256.0,320.0,64.0,64.0,Deer_Standing_64x64,mob
sprite,FishSwimUpLeft_5,,,,16.0,0.5,0.5,80.0,0.0,16.0,16.0,FishSwimUpLeft,mob
sprite,DirtBlockRocksAndSeaGrass2_2,,,,16.0,0.5,0.5,64.0,0.0,32.0,48.0,DirtBlockRocksAndSeaGrass2,block
sprite,AnimatedWatter_13,,,,16.0,0.5,0.5,36.0,11.0,32.0,48.0,,other
sprite,Frog Idle BR_6,,,,16.0,0.5,0.5,96.0,0.0,16.0,16.0,Frog Idle BR,mob
sprite,TreeExpansion_0,,,,16.0,0.5,0.5,78.0,429.0,31.0,48.0,TreeExpansion,tree
sprite,FloatingSkullMob_12,,,,16.0,0.5,0.5,108.0,66.0,9.0,28.0,FloatingSkullMob,mob
sprite,Image1_11,,,,16.0,0.5,0.5,176.0,984.0,16.0,16.0,Image1,other
sprite,Sword B_15,,,,16.0,0.5,0.5,480.0,0.0,32.0,32.0,,tool
sprite,ReworkedStart_5,,,,16.0,0.5,0.5,312.0,373.0,22.0,16.0,ReworkedStart,other
sprite,GrassBlock5_NorGrid_4,,,,16.0,0.5,0.5,128.0,0.0,32.0,48.0,GrassBlock5_NorGrid,block
sprite,Bee_3,,,,16.0,0.5,0.5,24.0,0.0,8.0,8.0,Bee,mob
sprite,Deer_Standing_64x64_58,,,,16.0,0.5,0.5,128.0,0.0,64.0,64.0,Deer_Standing_64x64,mob
sprite,SnowBlock3_1,,,,16.0,0.5,0.5,32.0,0.0,32.0,48.0,SnowBlock3,block
sprite,WoodFloorBlock8_3,,,,16.0,0.5,0.5,96.0,0.0,32.0,48.0,WoodFloorBlock8,block
sprite,ButtonsUI_20,,,,16.0,0.5,0.5,43.0,15.0,10.0,16.0,ButtonsUI,ui
sprite,Starting set_45,,,,16.0,0.5,0.5,198.0,56.0,32.0,48.0,,other
sprite,WoodFens_12,,,,16.0,0.5,0.5,192.0,139.0,32.0,24.0,,resource
sprite,StorageUI_0,,,,16.0,0.5,0.5,61.0,253.0,101.0,21.0,StorageUI,ui
sprite,PlayerSwimmingUpLeft_2,,,,16.0,0.5,0.5,44.0,0.0,22.0,40.0,,other
sprite,Hitting TR_1,,,,16.0,0.5,0.5,12.0,0.0,12.0,18.0,,other
sprite,Armadillo Idle_22,,,,16.0,0.5,0.5,384.0,320.0,64.0,64.0,Armadillo Idle,mob
sprite,ISO-CORE Snow Biome_40,,,,16.0,0.5,0.5,227.0,51.0,24.0,17.0,ISO-CORE Snow Biome,biome
sprite,PlayerFullHitAnimation_22,,,,16.0,0.5,0.5,226.0,24.0,16.0,18.0,PlayerFullHitAnimation,other
sprite,FloatingSkullMob_18,,,,16.0,0.5,0.5,12.0,34.0,9.0,28.0,FloatingSkullMob,mob
sprite,WoodFens_13,,,,16.0,0.5,0.5,158.0,110.0,32.0,24.0,,resource
sprite,AnimatedWatter_6,,,,16.0,0.5,0.5,1.0,174.0,32.0,48.0,,other
sprite,FishSwimUp_7,,,,16.0,0.5,0.5,112.0,0.0,16.0,16.0,FishSwimUp,mob
sprite,Fox_Default_Run_1,,,,16.0,0.5,0.5,48.0,0.0,48.0,48.0,Fox_Default_Run,mob
sprite,Armadillo Walk_54,,,,16.0,0.5,0.5,384.0,64.0,64.0,64.0,Armadillo Walk,mob
sprite,Starting set_26,,,,16.0,0.5,0.5,311.0,354.0,11.0,15.0,,other
sprite,ISO-CORE Desert Biome_17,,,,16.0,0.5,0.5,235.0,187.0,22.0,37.0,ISO-CORE Desert Biome,biome
sprite,PlayerFullHitAnimation_6,,,,16.0,0.5,0.5,27.0,116.0,12.0,18.0,PlayerFullHitAnimation,other
sprite,ReworkedStart_0,,,,16.0,0.5,0.5,138.0,354.0,31.0,45.0,ReworkedStart,other
sprite,Frog Hopping TR_5,,,,16.0,0.5,0.5,80.0,0.0,16.0,16.0,Frog Hopping TR,mob
sprite,Frog Hopping TR_7,,,,16.0,0.5,0.5,112.0,0.0,16.0,16.0,Frog Hopping TR,mob
sprite,Hitting SR_3,,,,16.0,0.5,0.5,39.0,0.0,13.0,18.0,,other
sprite,Sword R_11,,,,16.0,0.5,0.5,352.0,0.0,32.0,32.0,,tool
sprite,Copper_3,,,,16.0,0.5,0.5,65.0,39.0,22.0,16.0,,resource
sprite,Image1_32,,,,16.0,0.5,0.5,512.0,984.0,16.0,16.0,Image1,other
sprite,SnowTileGridExtensionn_0,,,,16.0,0.5,0.5,98.0,314.0,32.0,48.0,,other
sprite,Fox_Idle_56,,,,16.0,0.5,0.5,0.0,0.0,52.0,52.0,Fox_Idle,mob
sprite,DirtBlockWithRocks_NorGrid_4,,,,16.0,0.5,0.5,128.0,0.0,32.0,48.0,DirtBlockWithRocks_NorGrid,block
sprite,Farming F_1,,,,16.0,0.5,0.5,32.0,0.0,32.0,32.0,,other
sprite,Tools_5,,,,16.0,0.5,0.5,32.0,78.0,17.0,17.0,,tool
sprite,SandBlock2_NorGrid_2,,,,16.0,0.5,0.5,64.0,0.0,32.0,48.0,SandBlock2_NorGrid,block
sprite,ISO-CORE Snow Biome_9,,,,16.0,0.5,0.5,107.0,165.0,32.0,48.0,ISO-CORE Snow Biome,biome
sprite,Starting set_42,,,,16.0,0.5,0.5,93.0,56.0,32.0,48.0,,other
sprite,Deer_Idle_64x64_41,,,,16.0,0.5,0.5,64.0,128.0,64.0,64.0,Deer_Idle_64x64,mob
sprite,WoodFloorBlock2_2,,,,16.0,0.5,0.5,64.0,0.0,32.0,48.0,WoodFloorBlock2,block
sprite,MushRooms_36,,,,16.0,0.5,0.5,204.0,139.0,8.0,9.0,MushRooms,plant
sprite,Armadillo Walk_35,,,,16.0,0.5,0.5,192.0,192.0,64.0,64.0,Armadillo Walk,mob
sprite,SnowBlock8_1,,,,16.0,0.5,0.5,32.0,0.0,32.0,48.0,SnowBlock8,block
sprite,Tools_9,,,,16.0,0.5,0.5,32.0,6.0,17.0,17.0,,tool
sprite,Armadillo Walk_8,,,,16.0,0.5,0.5,0.0,384.0,64.0,64.0,Armadillo Walk,mob
sprite,WoodFloorBlock8_4,,,,16.0,0.5,0.5,128.0,0.0,32.0,48.0,WoodFloorBlock8,block
sprite,Fox_Running_18,,,,16.0,0.5,0.5,104.0,260.0,52.0,52.0,Fox_Running,mob
sprite,PlayerFullWalkingAnimation_3,,,,16.0,0.5,0.5,85.0,378.0,14.0,18.0,PlayerFullWalkingAnimation,other
sprite,WaterBlock_0,,,,16.0,0.5,0.5,0.0,0.0,32.0,48.0,,block
sprite,MushRooms_0,,,,16.0,0.5,0.5,7.0,230.0,17.0,20.0,MushRooms,plant
sprite,WoodFloorBlock3_0,,,,16.0,0.5,0.5,0.0,0.0,32.0,48.0,WoodFloorBlock3,block
sprite,WoodFloorBlock5_1,,,,16.0,0.5,0.5,32.0,0.0,32.0,48.0,WoodFloorBlock5,block
sprite,EffectDisplay_8,,,,16.0,0.5,0.5,176.0,110.0,22.0,22.0,EffectDisplay,effect
sprite,FloatingSkullMob_27,,,,16.0,0.5,0.5,12.0,2.0,9.0,28.0,FloatingSkullMob,mob
sprite,PineTree_3,,,,16.0,0.5,0.5,158.0,21.0,35.0,48.0,PineTree,tree
sprite,Image1_70,,,,16.0,0.5,0.5,128.0,968.0,16.0,16.0,Image1,other
sprite,decorativeFoliage_26,,,,16.0,0.5,0.5,18.0,107.0,20.0,10.0,decorativeFoliage,other
sprite,ChilliPlant_0,,,,16.0,0.5,0.5,6.0,9.0,20.0,16.0,ChilliPlant,plant
sprite,Frog Hopping TL_4,,,,16.0,0.5,0.5,64.0,0.0,16.0,16.0,Frog Hopping TL,mob
sprite,Fox_Idle_29,,,,16.0,0.5,0.5,260.0,208.0,52.0,52.0,Fox_Idle,mob
sprite,ButtonsUI_4,,,,16.0,0.5,0.5,69.0,69.0,11.0,18.0,ButtonsUI,ui
sprite,PlayterStats2_0,,,,16.0,0.5,0.5,2.0,40.0,7.0,7.0,PlayterStats2,other
sprite,PlayterStats2_1,,,,16.0,0.5,0.5,10.0,40.0,7.0,7.0,PlayterStats2,other
sprite,BerryBush_1,,,,16.0,0.5,0.5,22.0,0.0,22.0,22.0,BerryBush,other
sprite,decorativeFoliage_2,,,,16.0,0.5,0.5,84.0,180.0,17.0,11.0,decorativeFoliage,other
sprite,decorativeFoliage_10,,,,16.0,0.5,0.5,83.0,156.0,21.0,10.0,decorativeFoliage,other
sprite,Digging TL_8,,,,16.0,0.5,0.5,256.0,0.0,32.0,32.0,,other
sprite,SnowTileGridExtensionn_6,,,,16.0,0.5,0.5,307.0,314.0,32.0,48.0,,other
sprite,Digging B_3,,,,16.0,0.5,0.5,96.0,0.0,32.0,32.0,,other
sprite,SandBlock6_0,,,,16.0,0.5,0.5,0.0,0.0,32.0,48.0,,block
